timestamp,results
2025-03-27 23:04:23,"{""gw-3"": {""1"": ""blocked"", ""2"": ""conflict""}}"
2025-03-27 23:04:29,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:04:33,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:04:37,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:04:37,"{""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:04:37,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:04:38,"{""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:04:39,"{""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:04:57,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:04:58,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:05:00,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:05:02,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:05:14,"{""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:05:15,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:05:17,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:05:18,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:05:18,"{""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:05:18,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:05:33,"{""gw-3"": {""1"": ""blocked"", ""2"": ""conflict""}, ""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:05:33,"{""gw-2"": {""1"": ""blocked"", ""2"": ""conflict""}, ""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:05:54,"{""gw-3"": {""1"": ""conflict"", ""2"": ""conflict""}}"
2025-03-27 23:05:58,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:06:19,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:06:20,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:06:30,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:06:49,"{""gw-3"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-03-27 23:06:53,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-2"": {""1"": ""blocked"", ""2"": ""conflict""}}"
2025-03-27 23:06:54,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:06:54,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:06:57,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:06:58,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:07:00,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:07:03,"{""gw-3"": {""1"": ""conflict"", ""2"": ""blocked""}, ""gw-1"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-03-27 23:07:05,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:07:05,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:07:10,"{""gw-2"": {""1"": ""blocked"", ""2"": ""conflict""}, ""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:07:11,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:07:15,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:07:17,"{""gw-4"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-03-27 23:07:17,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:07:18,"{""gw-2"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-03-27 23:07:20,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:07:22,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:07:25,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:07:25,"{""gw-4"": {""1"": ""conflict"", ""2"": ""conflict""}}"
2025-03-27 23:07:37,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:07:38,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:07:44,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:07:48,"{""gw-1"": {""1"": ""blocked"", ""2"": ""conflict""}, ""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-3"": {""1"": ""blocked"", ""2"": ""conflict""}}"
2025-03-27 23:07:51,"{""gw-4"": {""1"": ""blocked"", ""2"": ""conflict""}, ""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:07:52,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-4"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-03-27 23:07:52,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:07:57,"{""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:08:02,"{""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-2"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-03-27 23:08:05,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:08:05,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:08:10,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:08:13,"{""gw-1"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-03-27 23:08:15,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:08:17,"{""gw-2"": {""1"": ""blocked"", ""2"": ""conflict""}}"
2025-03-27 23:08:20,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:08:20,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:08:23,"{""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:08:25,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-3"": {""1"": ""blocked"", ""2"": ""conflict""}}"
2025-03-27 23:08:35,"{""gw-2"": {""1"": ""blocked"", ""2"": ""conflict""}}"
2025-03-27 23:08:38,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:08:41,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:08:51,"{""gw-1"": {""1"": ""conflict"", ""2"": ""conflict""}}"
2025-03-27 23:08:52,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:08:54,"{""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:08:55,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:08:56,"{""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:08:57,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:08:58,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:00,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:03,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:04,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-1"": {""1"": ""blocked"", ""2"": ""conflict""}, ""gw-4"": {""1"": ""blocked"", ""2"": ""conflict""}}"
2025-03-27 23:09:04,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:08,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:08,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:09,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:10,"{""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:10,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:11,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:13,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:13,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:14,"{""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:15,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:21,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:21,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:31,"{""gw-1"": {""1"": ""conflict"", ""2"": ""blocked""}, ""gw-3"": {""1"": ""blocked"", ""2"": ""conflict""}, ""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:31,"{""gw-3"": {""1"": ""conflict"", ""2"": ""conflict""}}"
2025-03-27 23:09:33,"{""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:33,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:33,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:35,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:36,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:39,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:41,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:46,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:48,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-3"": {""1"": ""conflict"", ""2"": ""conflict""}, ""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:49,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:49,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:51,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-3"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-03-27 23:09:52,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:52,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:53,"{""gw-1"": {""1"": ""conflict"", ""2"": ""blocked""}, ""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:53,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:53,"{""gw-2"": {""1"": ""blocked"", ""2"": ""conflict""}, ""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:09:54,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-2"": {""1"": ""blocked"", ""2"": ""conflict""}}"
2025-03-27 23:09:54,"{""gw-2"": {""1"": ""conflict"", ""2"": ""conflict""}}"
2025-03-27 23:09:55,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:10:01,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:10:03,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:10:03,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:10:09,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:10:11,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:10:13,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:10:13,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:10:14,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:10:15,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:10:18,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-27 23:10:20,"{""gw-1"": {""1"": ""conflict"", ""2"": ""conflict""}}"
