timestamp,results
2025-03-28 13:10:35,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-28 13:10:50,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-28 13:10:59,"{""gw-1"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-03-28 13:11:09,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-28 13:11:10,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-28 13:11:14,"{""gw-2"": {""1"": ""conflict"", ""2"": ""conflict""}}"
2025-03-28 13:11:26,"{""gw-1"": {""1"": ""conflict"", ""2"": ""conflict""}}"
2025-03-28 13:11:31,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-28 13:11:31,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-28 13:11:32,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-28 13:11:33,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-28 13:11:39,"{""gw-2"": {""1"": ""blocked"", ""2"": ""conflict""}}"
2025-03-28 13:11:40,"{""gw-2"": {""1"": ""blocked"", ""2"": ""conflict""}}"
2025-03-28 13:11:44,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-28 13:11:44,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-28 13:11:48,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-28 13:11:55,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-28 13:12:00,"{""gw-1"": {""1"": ""blocked"", ""2"": ""conflict""}, ""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-28 13:12:01,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
