timestamp,results
2025-03-29 13:20:06,"{""gw-1"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-03-29 13:20:07,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-29 13:20:11,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-29 13:20:17,"{""gw-1"": {""1"": ""conflict"", ""2"": ""conflict""}}"
2025-03-29 13:20:25,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-29 13:20:26,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-29 13:20:27,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-2"": {""1"": ""conflict"", ""2"": ""conflict""}}"
2025-03-29 13:20:31,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-29 13:20:31,"{""gw-1"": {""1"": ""blocked"", ""2"": ""conflict""}}"
2025-03-29 13:20:33,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-29 13:20:36,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-29 13:20:38,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-29 13:20:39,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-2"": {""1"": ""blocked"", ""2"": ""conflict""}}"
2025-03-29 13:20:40,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-29 13:20:42,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-29 13:20:45,"{""gw-1"": {""1"": ""conflict"", ""2"": ""blocked""}, ""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-29 13:20:45,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-29 13:20:53,"{""gw-2"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-03-29 13:20:57,"{""gw-1"": {""1"": ""conflict"", ""2"": ""conflict""}, ""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-29 13:20:57,"{""gw-1"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-03-29 13:20:58,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-29 13:20:58,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-29 13:20:59,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-29 13:21:01,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-29 13:21:02,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
