timestamp,results
2025-04-01 08:47:33,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:47:35,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-2"": {""1"": ""conflict"", ""2"": ""conflict""}, ""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:47:35,"{""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-3"": {""1"": ""conflict"", ""2"": ""blocked""}, ""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:47:36,"{""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:47:37,"{""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:47:37,"{""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:47:38,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:47:39,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:47:43,"{""gw-1"": {""1"": ""blocked"", ""2"": ""conflict""}}"
2025-04-01 08:47:43,"{""gw-1"": {""1"": ""blocked"", ""2"": ""conflict""}, ""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:47:44,"{""gw-1"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-04-01 08:47:49,"{""gw-2"": {""1"": ""conflict"", ""2"": ""conflict""}, ""gw-3"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-04-01 08:47:49,"{""gw-2"": {""1"": ""conflict"", ""2"": ""blocked""}, ""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:47:50,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:47:51,"{""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:47:54,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-4"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-04-01 08:47:54,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:47:58,"{""gw-2"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-04-01 08:48:09,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:48:13,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-1"": {""1"": ""conflict"", ""2"": ""blocked""}, ""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:48:22,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:48:24,"{""gw-3"": {""1"": ""blocked"", ""2"": ""conflict""}}"
2025-04-01 08:48:27,"{""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:48:32,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:48:33,"{""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:48:33,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:48:34,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:48:34,"{""gw-4"": {""1"": ""blocked"", ""2"": ""conflict""}}"
2025-04-01 08:48:39,"{""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-2"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-04-01 08:48:39,"{""gw-2"": {""1"": ""conflict"", ""2"": ""blocked""}, ""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:48:39,"{""gw-3"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-04-01 08:48:41,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:48:42,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:48:44,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:48:44,"{""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:48:46,"{""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:48:47,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:48:52,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:48:58,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:49:01,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:49:02,"{""gw-4"": {""1"": ""conflict"", ""2"": ""conflict""}}"
2025-04-01 08:49:02,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-4"": {""1"": ""conflict"", ""2"": ""conflict""}, ""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:49:05,"{""gw-1"": {""1"": ""blocked"", ""2"": ""conflict""}, ""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:49:06,"{""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-3"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:49:07,"{""gw-2"": {""1"": ""conflict"", ""2"": ""conflict""}, ""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:49:07,"{""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-2"": {""1"": ""conflict"", ""2"": ""conflict""}}"
2025-04-01 08:49:08,"{""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:49:09,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:49:09,"{""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:49:09,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-4"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:49:11,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:49:12,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-04-01 08:49:15,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
