timestamp,results
2025-03-30 06:26:33,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:26:33,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:26:34,"{""gw-1"": {""2"": ""blocked""}}"
2025-03-30 06:26:36,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:26:36,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:26:37,"{""gw-1"": {""2"": ""blocked""}}"
2025-03-30 06:26:38,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:26:39,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:26:43,"{""gw-2"": {""1"": ""conflict"", ""2"": ""conflict""}}"
2025-03-30 06:26:47,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:26:47,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:26:47,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:26:47,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:26:48,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:26:49,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:26:49,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:26:51,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:26:52,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:26:52,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:26:52,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:26:55,"{""gw-1"": {""1"": ""conflict"", ""2"": ""blocked""}, ""gw-2"": {""1"": ""blocked"", ""2"": ""conflict""}}"
2025-03-30 06:26:57,"{""gw-2"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-03-30 06:26:58,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:26:59,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:27:01,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:27:03,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:27:04,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:27:04,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:27:04,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:27:05,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:27:10,"{""gw-1"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-03-30 06:27:14,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:27:15,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:27:16,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:27:17,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:27:18,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:27:19,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-2"": {""1"": ""blocked"", ""2"": ""conflict""}}"
2025-03-30 06:27:20,"{""gw-2"": {""1"": ""conflict"", ""2"": ""conflict""}}"
2025-03-30 06:27:22,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:27:25,"{""gw-1"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-03-30 06:27:25,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:27:29,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:27:33,"{""gw-2"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-03-30 06:27:34,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:27:34,"{""gw-2"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-03-30 06:27:38,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:27:40,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:27:43,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:27:43,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:27:46,"{""gw-2"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-03-30 06:27:46,"{""gw-2"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-03-30 06:27:47,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:27:48,"{""gw-1"": {""1"": ""blocked"", ""2"": ""conflict""}}"
2025-03-30 06:27:49,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:27:49,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:27:49,"{""gw-1"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-03-30 06:27:51,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:27:51,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:27:52,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:27:53,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:27:55,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:27:55,"{""gw-1"": {""2"": ""blocked""}}"
2025-03-30 06:27:57,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:27:58,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-2"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-03-30 06:27:59,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:28:01,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:28:03,"{""gw-1"": {""1"": ""conflict"", ""2"": ""conflict""}}"
2025-03-30 06:28:08,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:28:11,"{""gw-2"": {""1"": ""blocked"", ""2"": ""conflict""}, ""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:28:12,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:28:13,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:28:15,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:28:16,"{""gw-1"": {""1"": ""conflict"", ""2"": ""conflict""}}"
2025-03-30 06:28:16,"{""gw-1"": {""1"": ""conflict"", ""2"": ""conflict""}}"
2025-03-30 06:28:18,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:28:18,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:28:20,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:28:20,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:28:21,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:28:21,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:28:25,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:28:28,"{""gw-2"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-03-30 06:28:34,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:28:35,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:28:36,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:28:36,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:28:40,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:28:40,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-2"": {""1"": ""blocked"", ""2"": ""conflict""}}"
2025-03-30 06:28:44,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:28:45,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-1"": {""1"": ""conflict"", ""2"": ""conflict""}}"
2025-03-30 06:28:46,"{""gw-1"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-03-30 06:28:48,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:28:50,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:28:52,"{""gw-1"": {""2"": ""blocked""}}"
2025-03-30 06:28:54,"{""gw-2"": {""1"": ""conflict"", ""2"": ""conflict""}}"
2025-03-30 06:28:54,"{""gw-2"": {""1"": ""conflict"", ""2"": ""blocked""}, ""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:28:57,"{""gw-1"": {""1"": ""blocked"", ""2"": ""conflict""}}"
2025-03-30 06:28:57,"{""gw-1"": {""1"": ""blocked"", ""2"": ""conflict""}}"
2025-03-30 06:28:59,"{""gw-1"": {""1"": ""conflict"", ""2"": ""blocked""}}"
2025-03-30 06:29:01,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:29:02,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:29:02,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:29:02,"{""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:29:04,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}, ""gw-2"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:29:05,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:29:05,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
2025-03-30 06:29:08,"{""gw-1"": {""1"": ""blocked"", ""2"": ""blocked""}}"
