Time,ID, Address, FType,X,Y,Z,GWDist,Data Rate, Tx Power, Tx,CTx,UCTx, Rx,CRx,UCRx, HD-CUL,HD-UUL, TXdl,Rxdl, Rx1, Rx2, Rx1_s, Rx2_s, Rx1_dc, Rx2_dc, MaxOT, OT
3600,2,0000001|0000000000000000000000000,4,-79.7291,367.992,1,376.53,2,14,13,13,0,7,7,0,0,0,4,3,1,3,1,2,0,0
3600,3,0000001|0000000000000000000000001,2,268.802,463.394,1,535.713,0,14,8,0,8,5,0,5,0,0,0,0,0,0,0,0,0,0
3600,4,0000001|0000000000000000000000010,2,-127.972,321.255,1,345.806,2,14,11,1,10,5,1,4,0,1,0,0,0,0,0,0,0,0
3600,5,0000001|0000000000000000000000011,4,-45.7616,131.434,1,139.174,5,14,9,9,0,7,7,0,0,0,4,4,0,4,0,4,0,0
3600,6,0000001|0000000000000000000000100,2,173.29,-332.018,1,374.52,2,14,15,1,14,7,1,6,0,3,1,1,0,1,0,1,0,0
3600,7,0000001|0000000000000000000000101,4,60.3002,498.083,1,501.72,0,14,10,10,0,6,6,0,0,0,5,2,3,2,0,2,0,0
3600,8,0000001|0000000000000000000000110,2,321.264,268.561,1,418.731,0,14,8,0,8,4,0,4,0,0,0,0,0,0,0,0,0,0
3600,9,0000001|0000000000000000000000111,2,-201.182,-363.003,1,415.025,0,14,9,0,9,6,0,6,0,1,0,0,0,0,0,0,0,0
3600,10,0000001|0000000000000000000001000,2,-235.014,-196.458,1,306.313,2,14,12,1,11,8,1,7,0,0,1,1,0,1,0,1,0,0
3600,11,0000001|0000000000000000000001001,2,286.817,-4.68201,1,286.855,2,14,9,0,9,5,0,5,0,0,0,0,0,0,0,0,0,0
3600,12,0000001|0000000000000000000001010,2,-156.345,120.631,1,197.474,4,14,10,1,9,8,1,7,0,0,1,1,0,1,0,1,0,0
3600,13,0000001|0000000000000000000001011,2,-137.28,440.281,1,461.187,0,14,10,1,9,5,1,4,0,0,1,0,0,1,0,0,0,0
3600,14,0000001|0000000000000000000001100,2,212.075,496.261,1,539.677,0,14,15,1,14,8,1,7,0,0,0,0,0,0,0,0,0,0
3600,15,0000001|0000000000000000000001101,2,-9.62559,-488.531,1,488.626,1,14,11,1,10,5,0,5,0,2,0,0,0,0,0,0,0,0
3600,16,0000001|0000000000000000000001110,4,404.599,-172.352,1,439.779,0,14,11,11,0,7,7,0,1,0,5,5,1,4,1,4,0,0
3600,17,0000001|0000000000000000000001111,2,-315.654,384.095,1,497.159,0,14,12,1,11,6,1,5,0,1,1,1,0,1,0,1,0,0
3600,18,0000001|0000000000000000000010000,2,-395.717,231.97,1,458.696,0,14,8,0,8,1,0,1,0,1,0,0,0,0,0,0,0,0
