Time,ID, Address, FType,X,Y,Z,GWDist,Data Rate, Tx Power, Tx,CTx,UCTx, Rx,CRx,UCRx, HD-CUL,HD-UUL, TXdl,Rxdl, Rx1, Rx2, Rx1_s, Rx2_s, Rx1_dc, Rx2_dc, MaxOT, OT
3600,72,0000001|0000000000000000001000101,4,98.8464,-143.336,1,208.31,4,14,16,16,0,14,14,0,1,0,8,3,8,0,3,0,0,0
3600,73,0000001|0000000000000000001000110,4,-242.372,-102.471,1,102.756,5,14,10,10,0,8,8,0,0,0,7,5,7,0,5,0,0,0
3600,74,0000001|0000000000000000001000111,4,57.6498,-155.28,1,247.206,2,14,11,11,0,10,10,0,0,0,9,9,0,9,0,9,0,0
3600,75,0000001|0000000000000000001001000,4,135.935,94.5712,1,148.172,5,14,15,15,0,11,11,0,0,0,5,3,5,0,3,0,0,0
3600,76,0000001|0000000000000000001001001,2,171.485,-295.444,1,305.699,2,14,10,1,9,5,1,4,0,2,0,0,0,0,0,0,0,0
3600,77,0000001|0000000000000000001001010,2,-90.972,-149.528,1,218.286,4,14,11,1,10,10,1,9,0,0,1,0,1,0,0,0,0,0
3600,78,0000001|0000000000000000001001011,4,262.623,29.6068,1,32.1894,5,14,8,8,0,8,8,0,0,0,4,4,4,0,4,0,0,0
3600,79,0000001|0000000000000000001001100,2,305.482,203.856,1,211.271,3,14,6,0,6,5,0,5,0,0,0,0,0,0,0,0,0,0
3600,80,0000001|0000000000000000001001101,2,79.4735,243.782,1,297.505,2,14,8,0,8,7,0,7,0,1,0,0,0,0,0,0,0,0
3600,81,0000001|0000000000000000001001110,2,268.665,121.152,1,122.582,5,14,13,1,12,7,1,6,0,0,1,0,1,0,0,0,0,0
3600,82,0000001|0000000000000000001001111,4,-206.751,-351.725,1,354.374,2,14,12,12,0,5,5,0,2,0,2,2,0,2,0,2,0,0
3600,83,0000001|0000000000000000001010000,2,-284.203,59.3585,1,68.5091,5,14,11,1,10,10,1,9,0,1,0,0,0,0,0,0,0,0
3600,84,0000001|0000000000000000001010001,4,-272.751,-275.038,1,275.977,3,14,17,17,0,12,12,0,1,0,10,5,9,1,4,1,0,0
3600,85,0000001|0000000000000000001010010,2,157.453,475.472,1,484.396,0,14,12,1,11,10,1,9,0,0,0,0,0,0,0,0,0,0
3600,86,0000001|0000000000000000001010011,2,-19.0141,173.008,1,288.594,2,14,13,1,12,11,1,10,0,1,0,0,0,0,0,0,0,0
3600,87,0000001|0000000000000000001010100,2,-446.919,-454.69,1,495.5,0,14,10,1,9,3,0,3,0,0,0,0,0,0,0,0,0,0
3600,88,0000001|0000000000000000001010101,2,-343.67,-294.065,1,308.623,2,14,8,0,8,5,0,5,0,1,0,0,0,0,0,0,0,0
3600,89,0000001|0000000000000000001010110,4,-203.908,486.869,1,489.046,0,14,12,12,0,5,5,0,5,0,1,1,0,1,0,1,0,0
3600,90,0000001|0000000000000000001010111,4,241.228,-117.142,1,117.471,5,14,8,8,0,5,5,0,0,0,4,2,4,0,2,0,0,0
3600,91,0000001|0000000000000000001011000,4,291.841,-117.59,1,124.814,5,14,21,21,0,17,17,0,0,0,12,10,12,0,10,0,0,0
3600,92,0000001|0000000000000000001011001,4,-443.271,-193.083,1,273.194,2,14,12,12,0,11,11,0,0,0,6,6,0,6,0,6,0,0
3600,93,0000001|0000000000000000001011010,4,249.82,-347.784,1,347.784,2,14,12,12,0,10,10,0,0,0,5,4,0,5,0,4,0,0
3600,94,0000001|0000000000000000001011011,4,11.3127,362.172,1,433.752,1,14,11,11,0,6,6,0,0,0,4,4,0,4,0,4,0,0
3600,95,0000001|0000000000000000001011100,4,157.506,329.602,1,342.334,0,14,6,6,0,4,4,0,2,0,0,0,0,0,0,0,0,0
3600,96,0000001|0000000000000000001011101,2,393.973,-60.5038,1,156.171,3,14,14,1,13,10,1,9,0,0,1,1,1,0,1,0,0,0
3600,97,0000001|0000000000000000001011110,4,-295.868,40.8278,1,61.4085,5,14,9,9,0,7,7,0,0,0,5,5,5,0,5,0,0,0
3600,98,0000001|0000000000000000001011111,4,388.345,-309.315,1,338.844,1,14,7,7,0,5,5,0,0,0,2,1,0,2,0,1,0,0
3600,99,0000001|0000000000000000001100000,2,485.37,149.972,1,279.09,2,14,16,1,15,12,1,11,0,2,1,0,0,1,0,0,0,0
3600,100,0000001|0000000000000000001100001,2,-151.402,296.664,1,312.62,1,14,11,1,10,9,1,8,0,2,0,0,0,0,0,0,0,0
3600,101,0000001|0000000000000000001100010,2,335.289,-281.674,1,294.304,1,14,6,0,6,4,0,4,0,1,0,0,0,0,0,0,0,0
3600,102,0000001|0000000000000000001100011,4,306.559,-58.2475,1,81.1906,5,14,9,9,0,7,7,0,1,0,4,2,4,0,2,0,0,0
3600,103,0000001|0000000000000000001100100,2,199.267,154.243,1,162.373,4,14,10,1,9,8,1,7,0,0,1,1,1,0,1,0,0,0
3600,104,0000001|0000000000000000001100101,2,-343.292,-23.2839,1,96.1553,5,14,12,1,11,8,1,7,0,0,1,1,1,0,1,0,0,0
3600,105,0000001|0000000000000000001100110,2,-217.904,-329.265,1,330.826,2,14,8,0,8,4,0,4,0,1,0,0,0,0,0,0,0,0
3600,106,0000001|0000000000000000001100111,2,-254.862,250.019,1,250.067,3,14,16,1,15,12,1,11,0,0,1,1,1,0,1,0,0,0
3600,107,0000001|0000000000000000001101000,4,133.34,81.9858,1,142.588,4,14,9,9,0,8,8,0,0,0,5,4,5,0,4,0,0,0
3600,108,0000001|0000000000000000001101001,4,-315.049,-15.2428,1,66.8126,5,14,7,7,0,6,6,0,0,0,6,6,6,0,6,0,0,0
3600,109,0000001|0000000000000000001101010,2,68.5699,-217.105,1,282.934,3,14,10,1,9,5,1,4,0,0,1,0,1,0,0,0,0,0
3600,110,0000001|0000000000000000001101011,4,-447.931,403.457,1,449.394,2,14,10,10,0,7,7,0,0,0,4,2,0,4,0,2,0,0
3600,111,0000001|0000000000000000001101100,2,5.90548,299.649,1,386.486,0,14,10,1,9,7,0,7,0,1,0,0,0,0,0,0,0,0
3600,112,0000001|0000000000000000001101101,4,108.65,345.827,1,373.599,2,14,12,12,0,8,8,0,0,0,6,6,0,6,0,6,0,0
3600,113,0000001|0000000000000000001101110,2,-19.8254,256.279,1,344.47,1,14,9,0,9,7,0,7,0,2,0,0,0,0,0,0,0,0
3600,114,0000001|0000000000000000001101111,4,-99.3995,-243.486,1,286.297,2,14,10,10,0,7,7,0,0,0,3,3,0,3,0,3,0,0
3600,115,0000001|0000000000000000001110000,4,-132.996,-230.691,1,258.666,2,14,10,10,0,8,8,0,0,0,2,2,0,2,0,2,0,0
3600,116,0000001|0000000000000000001110001,4,-171.989,-19.7258,1,80.4682,5,14,11,11,0,8,8,0,1,0,6,6,6,0,6,0,0,0
3600,117,0000001|0000000000000000001110010,2,133.11,-295.526,1,317.803,3,14,5,0,5,3,0,3,0,1,0,0,0,0,0,0,0,0
3600,118,0000001|0000000000000000001110011,4,463.851,-34.8679,1,216.676,2,14,11,11,0,10,10,0,0,0,6,6,0,6,0,6,0,0
3600,119,0000001|0000000000000000001110100,2,-302.697,-146.551,1,155.739,4,14,8,0,8,4,0,4,0,1,0,0,0,0,0,0,0,0
3600,120,0000001|0000000000000000001110101,4,381.272,327.234,1,352.583,0,14,9,9,0,6,6,0,2,0,3,3,0,3,0,3,0,0
3600,121,0000001|0000000000000000001110110,2,124.351,-80.3346,1,149.136,5,14,14,1,13,12,1,11,0,0,1,1,1,0,1,0,0,0
3600,122,0000001|0000000000000000001110111,4,30.14,-116.043,1,248.605,5,14,9,9,0,4,4,0,1,0,1,0,1,0,0,0,0,0
3600,123,0000001|0000000000000000001111000,4,183.922,-52.5942,1,84.4552,5,14,11,11,0,9,9,0,1,0,5,4,5,0,4,0,0,0
3600,124,0000001|0000000000000000001111001,4,178.34,194.36,1,207.15,2,14,10,10,0,7,7,0,1,0,5,5,0,5,0,5,0,0
3600,125,0000001|0000000000000000001111010,2,338.687,-282.879,1,296.456,2,14,10,1,9,6,0,6,0,0,0,0,0,0,0,0,0,0
3600,126,0000001|0000000000000000001111011,2,11.3655,11.0149,1,238.889,4,14,12,1,11,7,0,7,0,2,0,0,0,0,0,0,0,0
3600,127,0000001|0000000000000000001111100,2,484.345,363.369,1,432.383,0,14,9,0,9,5,0,5,0,1,0,0,0,0,0,0,0,0
3600,128,0000001|0000000000000000001111101,2,161.706,117.093,1,146.653,5,14,11,1,10,8,1,7,0,1,1,1,1,0,1,0,0,0
3600,129,0000001|0000000000000000001111110,2,-470.905,-447.649,1,499.188,0,14,12,1,11,7,0,7,0,1,0,0,0,0,0,0,0,0
3600,130,0000001|0000000000000000001111111,2,-61.7684,126.531,1,226.807,4,14,15,1,14,8,1,7,0,1,0,0,0,0,0,0,0,0
3600,131,0000001|0000000000000000010000000,4,-253.272,75.7233,1,75.7956,5,14,14,14,0,13,13,0,0,0,6,4,6,0,4,0,0,0
3600,132,0000001|0000000000000000010000001,2,193.045,0.800744,1,56.9628,5,14,11,1,10,11,1,10,0,0,0,0,0,0,0,0,0,0
3600,133,0000001|0000000000000000010000010,4,375.944,-217.616,1,251.434,2,14,13,13,0,9,9,0,0,0,6,5,0,6,0,5,0,0
3600,134,0000001|0000000000000000010000011,4,-354.475,-240.306,1,262.035,4,14,9,9,0,4,4,0,0,0,2,0,2,0,0,0,0,0
3600,135,0000001|0000000000000000010000100,2,193.263,476.323,1,479.691,1,14,14,1,13,10,1,9,0,1,0,0,0,0,0,0,0,0
3600,136,0000001|0000000000000000010000101,2,-172.698,287.245,1,297.465,2,14,12,1,11,7,1,6,0,0,1,1,0,1,0,1,0,0
3600,137,0000001|0000000000000000010000110,4,334.676,-493.417,1,500.631,1,14,21,21,0,13,13,0,2,0,8,5,0,8,0,5,0,0
3600,138,0000001|0000000000000000010000111,2,-374.229,-134.571,1,183.146,4,14,8,0,8,5,0,5,0,0,0,0,0,0,0,0,0,0
3600,139,0000001|0000000000000000010001000,2,-495.984,117.111,1,272.439,2,14,7,0,7,5,0,5,0,0,0,0,0,0,0,0,0,0
3600,140,0000001|0000000000000000010001001,4,127.171,-80.4151,1,146.812,5,14,13,13,0,9,9,0,0,0,7,5,7,0,5,0,0,0
3600,141,0000001|0000000000000000010001010,4,409.011,277.635,1,319.947,2,14,7,7,0,5,5,0,1,0,3,2,0,3,0,2,0,0
3600,142,0000001|0000000000000000010001011,4,459.723,-349.816,1,407.867,1,14,8,8,0,5,5,0,1,0,1,1,0,1,0,1,0,0
3600,143,0000001|0000000000000000010001100,2,-47.5869,449.489,1,492.962,0,14,7,0,7,6,0,6,0,1,0,0,0,0,0,0,0,0
3600,144,0000001|0000000000000000010001101,4,-494.208,-328.989,1,409.721,0,14,12,12,0,11,11,0,1,0,8,8,0,8,0,8,0,0
3600,145,0000001|0000000000000000010001110,4,-165.432,343.713,1,353.964,2,14,6,6,0,4,4,0,0,0,1,1,0,1,0,1,0,0
3600,146,0000001|0000000000000000010001111,2,384.087,-399.464,1,421.368,2,14,15,1,14,8,0,8,0,0,0,0,0,0,0,0,0,0
3600,147,0000001|0000000000000000010010000,2,371.064,-411.183,1,428.636,2,14,19,2,17,7,0,7,0,1,0,0,0,0,0,0,0,0
3600,148,0000001|0000000000000000010010001,4,365.957,-247.83,1,273.616,2,14,10,10,0,7,7,0,0,0,3,3,0,3,0,3,0,0
3600,149,0000001|0000000000000000010010010,4,-154.984,300.932,1,315.577,1,14,8,8,0,6,6,0,1,0,2,0,0,2,0,0,0,0
3600,150,0000001|0000000000000000010010011,2,-323.877,114.023,1,135.865,5,14,8,0,8,7,0,7,0,0,0,0,0,0,0,0,0,0
3600,151,0000001|0000000000000000010010100,2,-288.596,-261.225,1,264.061,2,14,8,0,8,6,0,6,0,1,0,0,0,0,0,0,0,0
3600,152,0000001|0000000000000000010010101,4,476.491,0.359894,1,226.492,3,14,9,9,0,6,6,0,1,0,5,5,2,3,2,3,0,0
3600,153,0000001|0000000000000000010010110,4,84.975,-107.791,1,197.11,3,14,12,12,0,9,9,0,0,0,7,5,6,1,4,1,0,0
3600,154,0000001|0000000000000000010010111,4,-187.328,-494.929,1,498.882,0,14,10,10,0,6,6,0,4,0,3,2,0,3,0,2,0,0
3600,155,0000001|0000000000000000010011000,2,-259.873,-292.338,1,292.505,0,14,11,1,10,8,0,8,0,0,0,0,0,0,0,0,0,0
3600,156,0000001|0000000000000000010011001,4,123.356,-214.629,1,249.208,0,14,9,9,0,8,8,0,0,0,6,6,0,6,0,6,0,0
3600,157,0000001|0000000000000000010011010,2,-75.7934,-83.4259,1,193.153,4,14,12,1,11,10,1,9,0,1,1,0,1,0,0,0,0,0
3600,158,0000001|0000000000000000010011011,4,115.341,8.67686,1,134.939,4,14,11,11,0,9,9,0,1,0,6,6,6,0,6,0,0,0
3600,159,0000001|0000000000000000010011100,2,26.932,101.004,1,244.87,3,14,10,1,9,8,1,7,0,1,1,1,0,1,0,1,0,0
3600,160,0000001|0000000000000000010011101,4,348.388,-311.108,1,326.295,1,14,9,9,0,8,8,0,0,0,5,5,0,5,0,5,0,0
3600,161,0000001|0000000000000000010011110,4,-356.603,389.007,1,403.349,1,14,9,9,0,7,7,0,1,0,2,2,0,2,0,2,0,0
3600,162,0000001|0000000000000000010011111,4,-456.505,337.83,1,395.946,0,14,12,12,0,8,8,0,0,0,3,3,0,3,0,3,0,0
3600,163,0000001|0000000000000000010100000,2,487.528,-11.2661,1,237.795,2,14,14,1,13,9,0,9,0,1,0,0,0,0,0,0,0,0
3600,164,0000001|0000000000000000010100001,2,257.772,-138.156,1,138.375,4,14,11,1,10,8,1,7,0,1,1,0,1,0,0,0,0,0
3600,165,0000001|0000000000000000010100010,4,-97.9042,181.89,1,237.102,3,14,16,16,0,13,13,0,1,0,12,7,11,1,6,1,0,0
3600,166,0000001|0000000000000000010100011,4,175.54,-295.356,1,304.598,3,14,10,10,0,7,7,0,0,0,3,1,3,0,1,0,0,0
3600,167,0000001|0000000000000000010100100,4,198.215,-101.171,1,113.655,5,14,6,6,0,5,5,0,1,0,3,3,3,0,3,0,0,0
3600,168,0000001|0000000000000000010100101,2,-398.847,-130.63,1,198.04,5,14,10,1,9,7,0,7,0,1,0,0,0,0,0,0,0,0
3600,169,0000001|0000000000000000010100110,2,-317.291,262.543,1,271.03,2,14,12,1,11,7,1,6,0,0,1,1,0,1,0,1,0,0
3600,170,0000001|0000000000000000010100111,4,-410.279,438.61,1,466.978,2,14,8,8,0,7,7,0,0,0,5,5,0,5,0,5,0,0
3600,171,0000001|0000000000000000010101000,4,-379.65,-375.13,1,396.903,0,14,8,8,0,3,3,0,2,0,2,1,0,2,0,1,0,0
3600,172,0000001|0000000000000000010101001,4,-490.931,-426.789,1,490.099,0,14,12,12,0,8,8,0,0,0,3,3,0,3,0,3,0,0
3600,173,0000001|0000000000000000010101010,4,6.79563,60.2715,1,250.562,2,14,13,13,0,13,13,0,0,0,10,10,0,10,0,10,0,0
3600,174,0000001|0000000000000000010101011,2,-294.61,-322.176,1,325.25,0,14,8,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0
3600,175,0000001|0000000000000000010101100,2,21.4833,-146.107,1,271.233,2,14,12,1,11,8,0,8,1,0,0,0,0,0,0,0,0,0
3600,176,0000001|0000000000000000010101101,4,26.8462,303.591,1,376.783,1,14,9,9,0,7,7,0,0,0,2,2,0,2,0,2,0,0
3600,177,0000001|0000000000000000010101110,2,139.149,149.637,1,186.224,4,14,9,0,9,4,0,4,0,0,0,0,0,0,0,0,0,0
3600,178,0000001|0000000000000000010101111,2,414.53,356.696,1,392.813,0,14,11,1,10,5,1,4,0,4,0,0,0,0,0,0,0,0
3600,179,0000001|0000000000000000010110000,4,105.329,-220.609,1,263.815,1,14,9,9,0,6,6,0,0,0,3,2,0,3,0,2,0,0
3600,180,0000001|0000000000000000010110001,2,27.562,140.117,1,262.891,2,14,11,1,10,10,1,9,0,0,1,1,0,1,0,1,0,0
3600,181,0000001|0000000000000000010110010,4,-499.162,401.107,1,472.196,1,14,12,12,0,6,6,0,1,0,3,2,0,3,0,2,0,0
3600,182,0000001|0000000000000000010110011,2,407.2,-172.467,1,233.36,2,14,10,1,9,8,0,8,0,0,0,0,0,0,0,0,0,0
3600,183,0000001|0000000000000000010110100,4,454.768,-190.26,1,279.516,2,14,12,12,0,8,8,0,1,0,6,6,0,6,0,6,0,0
3600,184,0000001|0000000000000000010110101,4,-168.73,-136.186,1,158.593,4,14,14,14,0,10,10,0,2,0,4,3,4,0,3,0,0,0
3600,185,0000001|0000000000000000010110110,2,466.5,-346.811,1,408.84,0,14,10,1,9,7,1,6,0,1,0,0,0,0,0,0,0,0
3600,186,0000001|0000000000000000010110111,4,-373.875,-293.411,1,318.489,2,14,8,8,0,6,6,0,0,0,2,2,0,2,0,2,0,0
3600,187,0000001|0000000000000000010111000,2,-318.672,-342.111,1,348.936,1,14,8,0,8,6,0,6,0,0,0,0,0,0,0,0,0,0
3600,188,0000001|0000000000000000010111001,4,166.894,116.075,1,142.759,5,14,14,14,0,11,11,0,0,0,7,3,7,0,3,0,0,0
3600,189,0000001|0000000000000000010111010,2,-324.114,295.398,1,304.554,2,14,8,0,8,5,0,5,0,0,0,0,0,0,0,0,0,0
3600,190,0000001|0000000000000000010111011,2,-373.365,252.864,1,281.352,2,14,13,1,12,7,1,6,0,2,1,1,0,1,0,1,0,0
3600,191,0000001|0000000000000000010111100,4,9.94556,-11.4942,1,240.33,4,14,15,15,0,9,9,0,1,0,7,3,7,0,3,0,0,0
