Time,ID, Address, FType,X,Y,Z,GWDist,Data Rate, Tx Power, Tx,CTx,UCTx, Rx,CRx,UCRx, HD-CUL,HD-UUL, TXdl,Rxdl, Rx1, Rx2, Rx1_s, Rx2_s, Rx1_dc, Rx2_dc, MaxOT, OT
3600,3,0000001|0000000000000000000000000,2,-79.7291,367.992,1,405.476,0,14,11,1,10,11,1,10,0,0,1,1,0,1,0,1,0,0
3600,4,0000001|0000000000000000000000001,2,268.802,463.394,1,463.776,0,14,11,1,10,9,1,8,0,0,1,0,0,1,0,0,0,0
3600,5,0000001|0000000000000000000000010,2,-127.972,321.255,1,343.651,2,14,15,1,14,12,0,12,0,0,0,0,0,0,0,0,0,0
3600,6,0000001|0000000000000000000000011,4,-45.7616,131.434,1,242.876,3,14,11,11,0,10,10,0,0,0,10,2,10,0,2,0,0,0
3600,7,0000001|0000000000000000000000100,2,173.29,-332.018,1,340.764,2,14,11,1,10,6,0,6,0,1,0,0,0,0,0,0,0,0
3600,8,0000001|0000000000000000000000101,2,60.3002,498.083,1,532.985,0,14,11,1,10,5,0,5,1,3,0,0,0,0,0,0,0,0
3600,9,0000001|0000000000000000000000110,2,321.264,268.561,1,277.856,4,14,8,0,8,5,0,5,0,1,0,0,0,0,0,0,0,0
3600,10,0000001|0000000000000000000000111,4,-201.182,-363.003,1,366.271,1,14,9,9,0,6,6,0,0,0,6,6,0,6,0,6,0,0
3600,11,0000001|0000000000000000000001000,4,-235.014,-196.458,1,197.029,2,14,14,14,0,14,14,0,0,0,12,11,0,12,0,11,0,0
3600,12,0000001|0000000000000000000001001,2,286.817,-4.68201,1,37.1164,5,14,9,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0
3600,13,0000001|0000000000000000000001010,2,-156.345,120.631,1,152.719,5,14,11,1,10,6,0,6,0,2,0,0,0,0,0,0,0,0
3600,14,0000001|0000000000000000000001011,4,-137.28,440.281,1,454.482,0,14,9,9,0,7,7,0,0,0,6,6,0,6,0,6,0,0
3600,15,0000001|0000000000000000000001100,4,212.075,496.261,1,497.708,0,14,9,9,0,8,8,0,0,0,7,7,0,7,0,7,0,0
3600,16,0000001|0000000000000000000001101,4,-9.62559,-488.531,1,544.466,0,14,10,10,0,7,7,0,1,0,7,7,0,7,0,7,0,0
3600,17,0000001|0000000000000000000001110,4,404.599,-172.352,1,231.53,2,14,11,11,0,8,8,0,1,0,8,6,0,8,0,6,0,0
3600,18,0000001|0000000000000000000001111,2,-315.654,384.095,1,389.667,0,14,11,1,10,9,1,8,0,2,0,0,0,0,0,0,0,0
3600,19,0000001|0000000000000000000010000,4,-395.717,231.97,1,273.941,3,14,16,16,0,12,12,0,0,0,12,7,9,3,4,3,0,0
3600,20,0000001|0000000000000000000010001,2,89.8786,-116.753,1,198.167,3,14,15,1,14,14,1,13,0,0,1,1,0,1,0,1,0,0
3600,21,0000001|0000000000000000000010010,2,312.639,-402.273,1,407.121,2,14,15,1,14,8,1,7,0,0,1,1,0,1,0,1,0,0
3600,22,0000001|0000000000000000000010011,4,-450.251,-283.655,1,347.219,2,14,12,12,0,6,6,0,0,0,2,2,0,2,0,2,0,0
3600,23,0000001|0000000000000000000010100,2,-174.662,27.5551,1,80.2205,5,14,9,0,9,8,0,8,0,0,0,0,0,0,0,0,0,0
3600,24,0000001|0000000000000000000010101,2,449.393,235.607,1,308.656,2,14,10,1,9,6,1,5,0,0,0,0,0,0,0,0,0,0
3600,25,0000001|0000000000000000000010110,2,-325.344,-195.612,1,209.621,3,14,9,0,9,6,0,6,0,1,0,0,0,0,0,0,0,0
3600,26,0000001|0000000000000000000010111,2,-42.2926,442.989,1,489.266,2,14,13,1,12,12,1,11,0,0,1,1,0,1,0,1,0,0
3600,27,0000001|0000000000000000000011000,2,-278.027,-399.261,1,400.244,0,14,10,1,9,9,1,8,0,0,1,1,0,1,0,1,0,0
3600,28,0000001|0000000000000000000011001,2,-157.144,-386.747,1,397.738,1,14,13,1,12,9,1,8,0,2,1,0,0,1,0,0,0,0
3600,29,0000001|0000000000000000000011010,2,194.313,-411.455,1,415.207,1,14,11,1,10,6,1,5,0,0,1,1,0,1,0,1,0,0
3600,30,0000001|0000000000000000000011011,2,-336.364,93.8163,1,127.517,5,14,8,0,8,5,0,5,0,0,0,0,0,0,0,0,0,0
3600,31,0000001|0000000000000000000011100,4,175.888,-332.912,1,341.062,0,14,7,7,0,7,7,0,0,0,5,4,0,5,0,4,0,0
3600,32,0000001|0000000000000000000011101,2,-325.267,-296.005,1,305.425,0,14,8,0,8,7,0,7,0,0,0,0,0,0,0,0,0,0
3600,33,0000001|0000000000000000000011110,2,236.575,-468.976,1,469.168,0,14,7,0,7,6,0,6,0,1,0,0,0,0,0,0,0,0
